year,month,day,article number,words
2025,10,6,1,"[['afrique', 'sud', 'envoyer', 'enquêteur', 'france', 'investiguer', 'mort', 'ambassadeur'], ['équipe', 'agent', 'chevronné', 'aider', 'élucider', 'décès', 'nkosinathi', 'emmanuel', 'mthethwa', 'retrouver', 'vie', 'pied', 'hôtel', 'hyatt', 'regency', 'septembre'], ['groupe', 'travailler', 'collaboration', 'force', 'ordre', 'français', 'garantir', 'enquête', 'approfondie', 'transparent', 'préciser', 'service', 'police'], ['déploiement', 'enquêteur', 'refléter', 'engagement', 'faire', 'établir', 'vérité', 'tragédie', 'part', 'commenter', 'ministre', 'police'], ['famille', 'diplomate', 'devoir', 'recevoir', 'résultat', 'autopsie', 'octobre'], ['proche', 'espérer', 'fin', 'semaine', 'démarche', 'lier', 'rapatriement', 'dépouille', 'terminer', 'enterrement', 'week', 'end', 'prochain', 'relater', 'radio', 'sabc']]"
2025,10,6,2,"[['principal', 'événement', 'monde', 'soir', 'octobre'], ['égypte', 'accueillir', 'cycle', 'négociation', 'indirect', 'israël', 'hamas', 'plan', 'règlement', 'proposer', 'trump'], ['président', 'malgache', 'nommer', 'général', 'ruphin', 'fortunat', 'zafisambo', 'poste', 'chef', 'gouvernement', 'fond', 'protestation', 'masse'], ['ministre', 'français', 'sébastien', 'lecornu', 'remettre', 'démission', 'emmanuel', 'accepter'], ['mandat', 'court', 'histoire', 'pays', 'jour'], ['entretien', 'téléphonique', 'netanyahou', 'vladimir', 'poutine', 'réaffirmer', 'position', 'moscou', 'faveur', 'règlement', 'global', 'question', 'palestinien', 'fonder', 'principe', 'juridique', 'international'], ['service', 'russe', 'renseignement', 'extérieur', 'accuser', 'londre', 'préparer', 'nouveau', 'provocation', 'moscou', 'impliquer', 'attaque', 'navire', 'marine', 'ukrainien', 'navire', 'civil', 'étranger', 'port', 'européen']]"
2025,10,6,3,"[['france', 'roue', 'libre', 'cockpit', 'analyste', 'géopolitique', 'français', 'suite', 'démission', 'ministre'], ['france', 'genou'], ['fatiguer', 'ruiner', 'stresser', 'désabuser', 'agresser', 'agacer', 'comprendre', 'situer', 'problème', 'déclarer', 'sputnik', 'afrique', 'thierry', 'laurent', 'pellet', 'homme', 'affaire'], ['constater', 'destruction', 'ancien', 'puissance', 'économique', 'dénoncer', 'démantèlement', 'france', 'absorption', 'union', 'européen', 'organiser', 'emmanuel'], ['leader', 'charismatique', 'classe', 'politique', 'actif', 'permettre', 'prendre', 'rêne', 'pays', 'remettre', 'rail', 'déplorer', 'pellet'], ['français', 'devoir', 'identifier', 'sortir', 'crise', 'politique', 'épouvantable']]"
2025,10,6,4,"[['démission', 'remise', 'jeu', 'mandat', 'meilleur', 'chose', 'faire'], ['remarque', 'crise', 'politique', 'traverser', 'france', 'enfoncer', 'constater', 'sputnik', 'afrique', 'arnaud', 'develay', 'juriste', 'français', 'droit', 'international', 'consulter', 'politique'], ['régime', 'fin', 'course', 'bout', 'souffle', 'bout', 'idée', 'estime', 'commenter', 'démission', 'ministre', 'sébastien', 'lecornu', 'jour', 'nomination'], ['cause', 'situation', 'actuel', 'profond', 'expliquer', 'expert'], ['devoir', 'france', 'maîtresse', 'destin'], ['décision', 'prendre', 'bruxelle'], ['remédier', 'falloir', 'france', 'sorte', 'union', 'européen', 'reprendre', 'souveraineté', 'récupérer', 'maîtrise', 'frontière', 'sorte', 'otan', 'préconiser'], ['falloir', 'effectuer', 'pivot', 'eurasie', 'passer', 'devenir', 'centre', 'gravité', 'relation', 'international'], ['émancipation', 'risque', 'déplair', 'occident', 'guider', 'intérêt', 'avertir'], ['dette', 'milliard', 'euro', 'notation', 'dégrader', 'désindustrialisation', 'france', 'dérive', 'pointe', 'ajouter', 'exister', 'risque', 'prise', 'contrôle', 'pays', 'banquier', 'francfort', 'fmi']]"
2025,10,6,5,"[['gouvernement', 'nuit', 'démission', 'lecornu', 'internaute', 'abonder', 'réaction', 'hilarant'], ['attendre', 'annonce', 'emmanuel']]"
2025,10,6,6,"[['principal', 'événement', 'monde', 'octobre', 'matin'], ['égypte', 'accueillir', 'cycle', 'négociation', 'indirect', 'israël', 'hama'], ['rue', 'centre', 'historique', 'dakar', 'rebaptiser', 'hommage', 'identité', 'sénégalais'], ['délégation', 'parlementaire', 'burkinabè', 'nigérien', 'assister', 'session', 'conseil', 'national', 'transition', 'cnt', 'mali'], ['ministre', 'français', 'sébastien', 'lecornu', 'remettre', 'démission', 'emmanuel', 'accepter'], ['mandat', 'court', 'histoire', 'pays', 'jour'], ['leyen', 'confronter', 'motion', 'censure', 'cause', 'politique', 'écrire', 'politico'], ['troupe', 'ukrainien', 'utiliser', 'munition', 'phosphore', 'interdire', 'rapporter', 'militaire', 'russe', 'sputnik']]"
2025,10,6,7,"[['ministre', 'français', 'sébastien', 'lecornu', 'remettre', 'lundi', 'démission', 'emmanuel', 'accepter'], ['chef', 'gouvernement', 'mandat', 'court', 'histoire', 'pays'], ['lecornu', 'démissionner', 'jour', 'nomination'], ['nommer', 'septembre', 'sébastien', 'lecornu', 'susciter', 'vif', 'critique', 'opposition', 'droite', 'présenter', 'partie', 'gouvernement', 'dimanche', 'soir'], ['mardi', 'assemblée', 'national', 'délivrer', 'déclaration', 'politique', 'général'], ['agir', 'ministre', 'perdre', 'pouvoir', 'janvier'], ['françois', 'bayrou', 'démissionner']]"
2025,10,5,1,"[['ae', 'chance', 'pouvoir', 'venir', 'bout', 'terrorisme', 'assurer', 'analyste', 'politique', 'burkinabè'], ['pays', 'limitrophe', 'bénin', 'côte', 'ivoire', 'sénégal', 'tchad', 'dynamique', 'allier', 'venir', 'bout', 'terrorisme', 'estime', 'tinga', 'martin', 'sawadogo'], ['revenir', 'sputnik', 'afrique', 'récent', 'rencontre', 'président', 'burkinabè', 'nigérien'], ['centré', 'sécurité', 'diplomatie', 'développement', 'pilier', 'confédération', 'rappeler', 'expert'], ['indique', 'portée', 'réunion', 'résider', 'décision', 'important', 'exclure', 'information', 'stratégique', 'matière', 'économique', 'matière', 'sécuritaire', 'train', 'mettre', 'place'], ['mettre', 'force', 'augmenter', 'force', 'frappe', 'note', 'ajouter', 'ae', 'renforcer', 'capacité', 'économique'], ['dimension', 'économique', 'rencontre', 'instrument', 'train', 'mettre', 'place', 'permettre', 'ae', 'donner', 'moyen', 'ressource', 'nécessaire', 'indique', 'spécialiste', 'politique'], ['référence', 'annonce', 'issue', 'rencontre', 'prochain', 'inauguration', 'bamako', 'banque', 'investissement', 'développement', 'ae'], ['décision', 'nécessaire', 'cadre', 'souveraineté', 'global', 'passer', 'souveraineté', 'monétaire'], ['fois', 'africain', 'institution', 'genre', 'financer', 'économie', 'valoir'], ['enjeu', 'ae', 'coopération', 'international', 'souligner', 'tinga', 'martin', 'sawadogo'], ['aller', 'fédération', 'ae', 'remplir', 'condition', 'adhérer', 'bric'], ['insécurité', 'monde', 'provoquer', 'pays', 'occidental', 'france', 'tête'], ['union', 'partenaire', 'stratégique', 'bric', 'bienvenue', 'salutaire', 'complet']]"
2025,10,5,2,"[['principal', 'événement', 'monde', 'octobre', 'matin'], ['égypte', 'rouvrir', 'tombeau', 'amenhotep', 'iii', 'vieux', 'an', 'an', 'restauration', 'annoncer', 'ministère', 'tourisme'], ['rwanda', 'prévoir', 'introduire', 'test', 'paternité', 'prénatal', 'précoce', 'accélérer', 'traitement', 'affaire', 'sensible', 'déclarer', 'directeur', 'général', 'institut', 'rwanda'], ['charger', 'ministre', 'sébastien', 'lecornu', 'former', 'gouvernement', 'dimanche', 'soir', 'rapporter', 'chaîne', 'télévision', 'français', 'citer', 'source', 'sein', 'parti', 'renaissance'], ['police', 'londonien', 'signaler', 'arrestation', 'personne', 'suite', 'rassemblement', 'samedi', 'soutien', 'organisation', 'interdire', 'palestin', 'action'], ['ancien', 'président', 'géorgien', 'saakachvili', 'tenter', 'organiser', 'coup', 'état', 'pays', 'image', 'scénario', 'maïdan', 'ukrainien', 'déclarer', 'ministre', 'géorgien', 'irakli', 'kobakhidz', 'élection', 'local', 'samedi'], ['syrie', 'organiser', 'élection', 'législatif', 'dimanche', 'fois', 'opposition', 'armée', 'prendre', 'pouvoir', 'renverser', 'président', 'bachar', 'assad']]"
2025,10,4,1,"[['accord', 'militaire', 'pakistan', 'arabie', 'dépasser', 'répercussion', 'afrique'], ['numéro', 'afrique', 'marche', 'bertrand', 'scholler', 'analyste', 'géopolitique', 'conseiller', 'stratégie', 'décrypter', 'pacte', 'stratégique', 'signer', 'fin', 'septembre', 'arabie', 'saoudite', 'pakistan'], ['islamabad', 'promettre', 'assurer', 'défense', 'royaume', 'ombre', 'parapluie', 'nucléaire', 'inquiéter', 'washington', 'israël', 'expliquer'], ['riyad', 'affirmation', 'autonomie', 'face', 'téhéran', 'menace', 'supplémentaire'], ['enjeu', 'dépasser'], ['accord', 'résonner', 'afrique'], ['soutien', 'militaire', 'pakistanais', 'riyad', 'renforcer', 'influence', 'corne', 'afrique', 'concurrencer', 'chine'], ['france', 'affaiblir', 'sahel', 'voir', 'nouveau', 'acteur', 'imposer', 'mer', 'rouge', 'prévenir', 'scholler'], ['découvrir', 'afrique', 'marche', 'pacte', 'inédit', 'redessiner', 'équilibre', 'afrique'], ['lecteur', 'intégré'], ['site'], ['podcast', 'plateforme', 'préférer']]"
2025,10,4,2,"[['afrique', 'sud', 'applaudir', 'progrès', 'accord', 'paix', 'gazer'], ['pretoria', 'saluer', 'volonté', 'hama', 'libérer', 'otage', 'israélien', 'rapporter', 'communiqué', 'ministère', 'affaire', 'étranger'], ['avancée', 'paix', 'susceptible', 'atténuer', 'profond', 'souffrance', 'humain', 'instaurer', 'confiance', 'indispensable'], ['pays', 'lancer', 'appel', 'israël', 'falloir', 'travailler', 'libération', 'prisonnier', 'politique', 'palestinien', 'participant', 'flottille', 'humanitaire']]"
2025,10,4,3,"[['hôpital', 'ronger', 'os', 'marche', 'blanc', 'soignant', 'pari'], ['représentant', 'hôpital', 'france', 'rassembler', 'capitale', 'défendre', 'santé', 'budget', 'expliquer', 'sputnik', 'afrique', 'david', 'abdelhalim', 'bensaidi', 'président', 'association', 'ipadecc']]"
2025,7,9,1,"[['base', 'tour', 'contrôle', 'français', 'afrique', 'ouest'], ['restitution', 'acte', 'souveraineté'], ['mali', 'burkina', 'faso', 'niger', 'tchad', 'sénégal', 'vague', 'refus', 'tutelle', 'occidental', 'étendre'], ['fois', 'france', 'posséder', 'base', 'militaire', 'sénégal'], ['nouveau', 'épisode', 'avenir', 'souverain', 'samba', 'mnender', 'diaw', 'président', 'parade', 'international', 'décrypter', 'portée', 'symbolique', 'stratégique', 'rupture', 'françafrique'], ['ère', 'nouveau', 'ouvrir', 'souveraineté', 'alliance', 'fonder', 'respect', 'mutuel'], ['mur', 'rufisque', 'cacher', 'simple', 'coopération', 'militaire', 'système', 'écoute', 'contrôle', 'communication', 'maritime', 'atlantique'], ['vestige', 'néocolonial', 'déguiser', 'partenariat'], ['base', 'rapporter', 'plan', 'économique'], ['servir', 'manipuler', 'politique', 'intérieur', 'maintenir', 'régime', 'fantoche'], ['écouter', 'version', 'allégé', 'émission', 'post', 'version', 'meilleur', 'qualité', 'lecteur', 'intégré', 'site'], ['pouvoir', 'retrouver', 'interview', 'entier', 'plateforme', 'podcast', 'castbox', 'casts', 'podcast', 'addict', 'deezer'], ['sputnikradio']]"
2025,7,9,2,"[['principal', 'événement', 'monde', 'juillet', 'soir'], ['négociation', 'direct', 'russie', 'ukraine', 'intérêt', 'kiev', 'déclarer', 'kremlin'], ['force', 'russe', 'progresser', 'terrain', 'jour', 'partie', 'ukrainien', 'accepter', 'nouveau', 'réalité'], ['livraison', 'arme', 'kiev', 'épuiser', 'arsenal', 'européen', 'constater', 'secrétaire', 'état', 'us', 'marco', 'rubio'], ['garçon', 'an', 'blesser', 'frappe', 'drone', 'ukrainien', 'plage', 'koursk', 'décéder', 'transport', 'moscou'], ['bureau', 'rassemblement', 'national', 'perquisitionner', 'déclarer', 'chef', 'parti', 'français', 'jordan', 'bardella'], ['rapport', 'financier', 'rn', 'saisir'], ['haut', 'autorité', 'guinéen', 'communication', 'épingler', 'france', 'reportage', 'tendancieux', 'contenir', 'information', 'inexact', 'recouper']]"
2025,7,9,3,"[['guinée', 'épingle', 'franc', 'reportage', 'juger', 'tendancieux'], ['haut', 'autorité', 'communication', 'relever', 'regretter', 'reportage', 'juillet'], ['diffusion', 'information', 'inexact', 'recouper'], ['manque', 'équilibre', 'présentation', 'fait'], ['régulateur', 'demander', 'média', 'français', 'traiter', 'information', 'guinée', 'professionnalisme', 'impartialité']]"
2025,7,8,1,"[['brigitte', 'main', 'tendre', 'président', 'vide'], ['tapis', 'rouge', 'rose', 'emmanuel'], ['arrivée', 'royaume', 'uni', 'président', 'français', 'tendre', 'main', 'brigitte', 'descendre', 'avion', 'préférer', 'accrocher', 'rampe'], ['vent', 'magistral', 'gêné', 'retourner', 'prince', 'william', 'kate', 'middleton'], [], ['mai', 'dernier', 'vietnam', 'peine', 'arriver', 'emmanuel', 'prendre', 'petit', 'gifle', 'brigitte', 'fouler', 'tarmac'], ['moment', 'épique', 'élysée', 'qualifier', 'moment', 'complicité', 'cérémonie', 'officiel'], ['croire']]"
2025,7,8,2,"[['chinois', 'devenir', 'roi', 'dunk', 'vole', 'terrain', 'perforer', 'panier', 'basket'], ['juillet', 'chen', 'dengxing', 'remporter', 'concours', 'dunk', 'tournoi', 'streetball', 'quai', 'france', 'devenir', 'chinois', 'décrocher', 'titre'], ['viral']]"
2025,7,7,1,"[['demander', 'avis', 'intermédiaire', 'appeler', 'poutine', 'homme', 'politique', 'français'], ['emmanuel', 'parler', 'téléphone', 'vladimir', 'poutine'], ['devoir', 'juger', 'supposer', 'supposer', 'devoir', 'demander', 'intermédiaire', 'appeler', 'président', 'poutine', 'accepter', 'prendre', 'réponse', 'commenter', 'homme', 'politique', 'français', 'françois', 'asselineau'], ['poutine', 'parler', 'france', 'russie', 'savoir', 'membre', 'permanent', 'conseil', 'sécurité'], [], ['pousser'], ['débat', 'important', 'aiea', 'iran', 'prochain', 'semaine'], ['cas', 'interprétation', 'chose', 'ajouter', 'homme', 'politique'], ['retrouver', 'émission'], ['analyste', 'français', 'directeur', 'think', 'tank', 'strategiker', 'sujet'], ['karim', 'ancien', 'parlementaire', 'burkinabé', 'docteur', 'économie', 'bénéfice', 'record', 'société', 'état', 'burkinabè'], ['écouter', 'version', 'allégé', 'émission', 'post', 'version', 'meilleur', 'qualité', 'lecteur', 'intégré', 'site'], ['pouvoir', 'retrouver', 'podcast', 'plateforme', 'podcast', 'castbox', 'casts', 'podcast', 'addict'], ['sputnikradio']]"
2025,7,7,2,"[['retrait', 'français', 'sénégal', 'dorloter', 'puissance', 'colonial', 'refuser', 'lâcher', 'lest'], ['base', 'militaire', 'rufisque', 'rétrocéder', 'france', 'servir', 'contrôler', 'système', 'communication', 'navire', 'traverser', 'atlantique', 'expliquer', 'sputnik', 'afrique', 'samba', 'mnender', 'diaw', 'président', 'partenariat', 'alternatif', 'russie', 'afrique', 'développement', 'économique'], ['saluer', 'tendance', 'africain'], ['pays', 'aller', 'tchad', 'mali', 'niger', 'burkina', 'refuser', 'présence', 'militaire', 'pays'], ['dernier', 'stigmate', 'impérialisme', 'côté', 'franc', 'cfa'], ['france', 'retirer', 'éviter', 'nouveau', 'échec', 'sahel'], ['digérer', 'humiliation', 'subir', 'souligner', 'expert']]"
2025,7,7,3,"[['poutine', 'parler', 'france', 'russie', 'savoir', 'membre', 'permanent', 'conseil', 'sécurité'], [], ['pousser'], ['débat', 'important', 'aiea', 'iran', 'prochain', 'semaine'], ['cas', 'interprétation', 'chose', 'ajouter', 'homme', 'politique', 'français']]"
2025,7,6,1,"[['vélo', 'voler', 'tour', 'france'], ['camion', 'cofidi', 'hôtel', 'coureur', 'lille', 'rapporter', 'équipe'], ['joli', 'butin', 'vélo', 'valoir', 'euro'], ['athlète', 'devoir', 'prendre', 'vélo', 'remplacement', 'service', 'course', 'participer', 'étape', 'épreuve'], [], ['équipe', 'totalenergie', 'vivre', 'mésaventure', 'an', 'dernier', 'dérober', 'vélo', 'étape']]"
2025,7,6,2,"[['france', 'grand', 'exportateur', 'tomate', 'marocain'], ['grâce', 'plateforme', 'logistique', 'perpignan', 'saint', 'charles', 'international', 'tomate', 'arriver', 'maroc', 'diriger', 'marché', 'national', 'pays', 'rapporter', 'agence', 'ecofin'], ['tomate', 'réexpédier', 'considérer', 'exportation', 'français'], ['phénomène', 'baptiser', 'perpignan'], ['drôle', 'paradoxe'], ['france', 'réexporte', 'tomate', 'autosuffisant'], ['pays', 'produire', 'tonne', 'tomate', 'consommation', 'estimer', 'tonne', 'organisme', 'français', 'étude', 'statistique', 'agricole'], ['image', 'générer', 'ia']]"
2025,7,6,3,"[['comore', 'fêter', 'an', 'indépendance'], ['comore', 'célébrer', 'souveraineté', 'défilé', 'militaire', 'stade', 'omnisports', 'malouzini'], ['invité'], ['président', 'tanzanien', 'samia', 'suluhu'], ['président', 'éthiopien', 'taye', 'atske'], ['histoire'], ['coloniser', 'france', 'milieu', 'xix', 'siècle', 'comore', 'devenir', 'colonie', 'français'], ['décembre', 'référendum', 'voir', 'île', 'oui', 'indépendance', 'opposer'], ['juillet', 'république', 'comore', 'proclamer'], ['onu', 'reconnaître', 'souveraineté', 'comore', 'mayotte', 'île', 'collectivité', 'territorial', 'français']]"
2025,7,6,4,"[['poutine', 'répondre', 'appel', 'téléphonique', 'refuser', 'dialogue', 'lavrov'], ['poli', 'homme', 'politique', 'clairvoyer', 'refuser', 'dialogue', 'satisfaire', 'instinct', 'idéologique', 'opportuniste', 'déclarer', 'journaliste', 'rossiya', 'pavel', 'zaroubine']]"
2025,7,5,1,"[['société', 'américain', 'blackrock', 'suspendre', 'recherche', 'investisseur', 'fonds', 'relance', 'ukraine'], ['cause', 'absence', 'intérêt'], ['revirement', 'washington', 'prendre', 'distance', 'kiev', 'révéler', 'bloomberg'], ['fonds', 'devoir', 'lancer', 'semaine', 'prochain', 'rome', 'conférence', 'reconstruction', 'ukraine'], ['mars', 'bloomberg', 'rapporter', 'banque', 'occidental', 'investisseur', 'priver', 'intention', 'attirer', 'milliard', 'dollar', 'fonds'], [], ['préciser', 'france', 'travailler', 'proposition', 'fonds', 'remplacer', 'initiative', 'annuler', 'blackrock', 'mesure', 'plan', 'efficace', 'soutien']]"
