year,month,day,num_article,words
2025,4,9,1,"['choisir', 'camp', 'manifestant', 'décision', 'pari', 'passer', 'avion', 'netanyahou', 'mettre', 'côté', 'état', 'israël', 'voir', 'problème', 'niveau', 'relation', 'diplomatique', 'france', 'indiquer', 'sputnik', 'afrique', 'mohammed', 'rassemblement', 'soutien', 'gazer', 'avril', 'objet', 'mandat', 'arrêt', 'cpi', 'novembre', 'rendre', 'traverser', 'espace', 'aérien', 'pays', 'européen', 'ministre', 'israélien', 'exemple', 'parti', 'président', 'liberté', 'déplacement', 'action', 'expliquer', 'bénéficier', 'washington', 'avis', 'moque', 'monde', 'vote', 'onu', 'moment', 'île', 'océanie', 'océan', 'pacifique', 'voter', 'faveur', 'fournir', 'armement', 'argent', 'veto', 'moquer', 'conclure', 'abonner', 'x']"
2025,4,9,2,"['arme', 'occidental', 'destiner', 'ukraine', 'finir', 'afrique', 'instructeur', 'russe', 'aider', 'centrafrique', 'repousser', 'terroriste', 'pays', 'retrouver', 'main', 'militant', 'annoncer', 'sputnik', 'alexandre', 'ivanov', 'directeur', 'communauté', 'officier', 'sécurité', 'international', 'confisquer', 'modèle', 'récent', 'pression', 'constant', 'possibilité', 'maîtriser', 'tendance', 'voir', 'nouveau', 'produire', 'france', 'belgique', 'usa', 'présent', 'expliquer', 'militaire', 'travail', 'formidable', 'rétablir', 'paix', 'ordre', 'poursuivre', 'responsable', 'contribuer', 'population', 'rétablissement', 'infrastructure', 'relance', 'économie', 'insuffler', 'centrafricain', 'foi', 'avenir', 'territoire', 'république', 'contrôler', 'gouvernement', 'légitime', 'arrêter', 'instant', 'conclure', 'abonner', 'x']"
2025,4,9,3,"['russie', 'soutenir', 'algérie', 'cherche', 'pari', 'responsable', 'colonialisme', 'convaincre', 'france', 'réprimer', 'indépendance', 'souveraineté', 'peuple', 'effort', 'français', 'reconnaître', 'responsabilité', 'crime', 'période', 'colonial', 'recevoir', 'réparation', 'grave', 'conséquence', 'passer', 'présent', 'causer', 'colonisation', 'néocolonialisme', 'déclarer', 'marier', 'zakharova', 'diplomatie', 'russe', 'héritage', 'historique', 'répercussion', 'douloureux', 'monde']"
2025,4,9,4,"['narguilé', 'fantasme', 'intelligence', 'artificiel', 'visite', 'égypte', 'président', 'français', 'générer', 'ia', 'train', 'fumer', 'rue', 'caire', 'profiter', 'musique', 'mahraghan', 'cliché', 'fantastique', 'devenir', 'viral', 'net', 'nuit', 'santé']"
2025,4,8,1,"['mali', 'rompre', 'organisation', 'international', 'francophonie', 'pays', 'objectif', 'perpétuer', 'héritage', 'colonial', 'entretien', 'sputnik', 'ministre', 'malien', 'affaire', 'étranger', 'revenir', 'décision', 'bamako', 'quitter', 'agir', 'rupture', 'culturel', 'niger', 'burkina', 'faso', 'souhaiter', 'retirer', 'influence', 'particulier', 'promouvoir', 'langue', 'expliquer', 'abdoulaye', 'diop', 'dénoncer', 'applique', 'politique', 'poids', 'mesure', 'face', 'situation', 'traitement', 'fonction', 'rapport', 'apaiser', 'tendre', 'france', 'croire', 'inacceptable', 'lancer', 'chef', 'diplomatie']"
2025,4,7,1,"['sputnikradio', 'niger', 'débarrasser', 'étau', 'france', 'normal', 'puissance', 'taille', 'russie', 'pouvoir', 'savoir', 'isolé', 'fousseynou', 'ouattara', 'commission', 'défense', 'conseil', 'transition', 'mali', 'numéro', 'avenir', 'souverain', 'bilan', 'visite', 'historique', 'ministre', 'affaire', 'étranger', 'ae', 'écouter', 'programme', 'entier', 'site', 'plateforme', 'podcast', 'castbo', 'pocket', 'casts', 'afripod', 'addict', 'deezer']"
2025,4,4,1,"['employé', 'ambassade', 'pari', 'agent', 'infiltrer', 'cia', 'livrer', 'opération', 'secret', 'ingérence', 'politique', 'france', 'déclarer', 'mike', 'benz', 'département', 'état', 'trump', 'dominer', 'monopoliser', 'contact', 'chef', 'parlement', 'français']"
2025,4,4,2,"['sénégal', 'célèbre', 'an', 'indépendance', 'dignité', 'retrouver', 'capitale', 'défilé', 'réunir', 'participant', 'militaire', 'civil', 'organiser', 'aéronef', 'véhicule', 'motoriser', 'escadron', 'monter', 'participer', 'spectacle', 'dérouler', 'boulevard', 'mamadou', 'dia', 'rebaptiser', 'jour', 'honneur', 'père', 'pays', 'prendre', 'main', 'destin', 'affirmer', 'souveraineté', 'poursuivre', 'marche', 'progrès', 'turbulence', 'monde', 'insister', 'président', 'sénégalais', 'adresse', 'nation', 'obtenir', 'france', 'marquer', 'fin', 'long', 'lutte', 'autodétermination']"
2025,4,4,3,"['trump', 'fustiger', 'condamnation', 'marine', 'pen', 'dénoncer', 'chasse', 'sorcière', 'technique', 'utiliser', 'groupe', 'cinglé', 'loser', 'écrire', 'réseau', 'social', 'reconnaître', 'coupable', 'détournement', 'fonds', 'public', 'affaire', 'assistant', 'parlementaire', 'européen', 'condamner', 'an', 'inéligibilité', 'exécution', 'provisoire', 'prison', 'ferme', 'aménager', 'forme', 'bracelet', 'électronique', 'président', 'cheffe', 'file', 'rassemblement', 'national', 'nouveau', 'exemple', 'utilisation', 'justice', 'gauche', 'censurer', 'opposant', 'politique', 'connaître', 'apprécier', 'travailler', 'dur', 'année', 'subir', 'perte', 'continuer', 'grand', 'victoire', 'tenir', 'charge', 'mineur', 'savoir', 'ajouter', 'agir', 'erreur', 'comptabilité', 'républicain', 'mauvais', 'france', 'peuple', 'français', 'camp', 'libérer', 'conclure']"
2025,4,3,1,"['grève', 'blocage', 'dégager', 'manifestation', 'étudiant', 'continuer', 'pari', 'protestataire', 'chanter', 'slogan', 'musique', 'chanson', 'russe', 'katioucha', 'correspondant', 'sputnik', 'afrique', 'place']"
2025,4,2,1,"['bouleversement', 'politique', 'voir', 'suite', 'événement', 'souhaiter', 'naïf', 'juge', 'justice', 'passer', 'monde', 'mélenchon', 'attendre', 'ajouter', 'homme']"
2025,3,29,1,"['mourir', 'ukraine', 'français', 'manifester', 'paixdan', 'sillage', 'annonce', 'pari', 'nouveau', 'aide', 'milliard', 'euro', 'kiev', 'action', 'protestation', 'dérouler', 'capitale', 'participant', 'dénoncer']"
2025,3,28,1,"['sens', 'expliquer', 'europe', 'parapluie', 'nucléaire', 'américain', 'union', 'soviétique', 'chine', 'russie', 'inde', 'iran', 'brésil', 'majorité', 'mondial', 'fort', 'monde', 'changer', 'dirigeant', 'européen', 'rêver', 'époque', 'penser', 'moment', 'loi', 'temps', 'terminer', 'être', 'nouveau', 'défendre', 'multipolarité', 'particulier', 'france', 'devoir', 'jouer', 'rôle', 'positif']"
2025,3,27,1,"['joue', 'peur', 'mettre', 'main', 'épargne', 'français', 'affirmer', 'jacques', 'cheminade', 'président', 'parti', 'politique', 'solidarité', 'progrès', 'commenter', 'sputnik', 'afrique', 'annonce', 'chef', 'état', 'débloquer']"
2025,3,25,1,"['avion', 'patrouille', 'france', 'entrer', 'collision', 'accident', 'impliquer', 'jet', 'lieu', 'proximité', 'base', 'aérien', 'trouver', 'répéter', 'annoncer', 'ministre', 'armée', 'pilote', 'passager', 'écraser', 'zone', 'forestier', 'marécageux', 'industriel', 'provoquer', 'incendie', 'maire', 'cité', 'tirer', 'réseau', 'social']"
2025,3,25,2,"['savoir', 'macroniai', 'idiot', 'voleur', 'illustration', 'attal']"
2025,3,24,1,"['siècle', 'voir', 'compte', 'culture', 'russe', 'russie', 'aberrant', 'entendre', 'français', 'vivre', 'vouloir', 'effacer', 'lien', 'culturel', 'souligner']"
2025,3,18,1,"['prendre', 'tournant', 'militariste', 'cheffe', 'commission', 'européen', 'leyen', 'préparer', 'guerre', 'présumé', 'fallacieux', 'danger', 'constituer', 'europe', 'fédération', 'russie', 'aimer', 'demander', 'trouver', 'fonds', 'armement', 'effectif', 'homme', 'nécessaire', 'mener', 'ajouter', 'concerner', 'réussite', 'économie', 'annoncer', 'macron', 'affirmer', 'france', 'réalité', 'structure', 'industriel', 'démanteler', 'feu', 'croissance', 'éteindre', 'relancer', 'industrie', 'militaire', 'claquement', 'doigt', 'falloir', 'temps', 'moyen', 'compétence']"
2025,3,17,1,"['vouloir', 'immiscer', 'poutine', 'trump', 'supporter', 'antichambre', 'journaliste', 'idée', 'envoyer', 'force', 'français', 'ukraine', 'garantir', 'paix', 'éventuel', 'réaliste', 'déclarer', 'sputnik', 'afrique']"
2025,3,12,1,"['mentir', 'allocution', 'sommet', 'ukraine', 'affirmer', 'lavrov', 'interview', 'accorder', 'journaliste', 'ministre', 'russe', 'affaire', 'étranger', 'rejeter', 'propos', 'président', 'français', 'entrevue', 'réunir']"
2025,3,11,1,"['idée', 'faire', 'armée', 'européen', 'indépendant', 'jouer', 'rôle', 'ukraine', 'supercherie', 'faux', 'utilisation', 'manipulation', 'pays', 'membre', 'français', 'croire', 'utopie', 'autonome', 'décision', 'défendre', 'propre', 'intérêt', 'mensonge', 'affirmer']"
2025,3,10,1,"['conflit', 'local', 'territorial', 'engager', 'russie', 'otan', 'france', 'historique', 'emmanuel', 'vouloir', 'mentir', 'français', 'instrumentaliser', 'peur', 'exister', 'maintenir', 'pouvoir', 'dire', 'remonter', 'popularité']"
2025,3,10,2,"['expliquer', 'france', 'difficulté', 'plan', 'économique', 'social', 'français', 'trouver', 'découvrir', 'mois', 'enfant', 'découvert', 'dette', 'public', 'atteindre', 'pib', 'an', 'augmenter', 'milliard', 'grave', 'effondrement', 'natalité', 'indicateur', 'fécondité', 'reculer', 'assurer', 'renouvellement', 'population', 'passer', 'rang', 'économie', 'mondial', 'montre', 'modèle', 'panne', 'échec']"
2025,3,8,1,"['mourir', 'ukraine', 'manifestation', 'paix', 'tenir', 'parisune', 'protester', 'envoi', 'potentiel', 'troupe', 'français', 'organiser', 'instigation', 'parti', 'patriote', 'rapporter', 'correspondant', 'banderole', 'frexit', 'déployer', 'ue', 'vouloir', 'présent', 'garantir', 'pouvoir', 'redémarrer', 'conflit', 'positionner', 'soldat', 'moment', 'an', 'provocation', 'responsable', 'craindre', 'plan', 'européen', 'milliard', 'euro', 'réarmer', 'continent', 'profiter', 'industrie', 'allemagne', 'militaire', 'américain', 'france', 'tirer', 'balle', 'pied']"
2025,3,8,2,"['souvenir', 'déclaration', 'ancien', 'président', 'français', 'françois', 'hollande', 'admettre', 'prendre', 'sérieux', 'accord', 'minsk', 'ministre', 'affaire', 'étranger', 'signer', 'document', 'garantir', 'ukrainien', 'légitime', 'époque', 'ianoukovitch', 'avenir', 'politique', 'coup', 'état', 'lieu', 'mensonge', 'vrai', 'indiquer']"
2025,3,7,1,"['élargir', 'dissuasion', 'nucléaire', 'français', 'europe', 'haut', 'trahison', 'nicolas', 'dupont', 'preuve', 'mégalomanie', 'déclarer', 'vouloir', 'discuter', 'idée', 'partenaire', 'européen', 'sputnik', 'afrique', 'président', 'parti']"
2025,3,7,2,"['français', 'dossier', 'ukrainien', 'nicolas', 'dupont', 'aignan', 'chef', 'état', 'désavouer', 'pays', 'jouir', 'faible', 'popularité', 'expliquer', 'agitation', 'tenter', 'regagner', 'confiance', 'déclarer']"
2025,3,7,3,"['exciter', 'faire', 'guerre', 'ukraine', 'estime', 'politique', 'françaisil', 'aberrant', 'président', 'français', 'vouloir', 'perdurer', 'conflit', 'paix', 'préparer', 'déclarer', 'sputnik', 'afrique', 'nicolas', 'dupont', 'aignan', 'parti']"
2025,3,6,1,"['adresse', 'nation', 'gigantesque', 'comédie', 'jouer', 'face', 'opinion', 'exprimer', 'sputnik', 'afrique', 'dominique', 'delaward', 'ancien', 'militaire', 'haut', 'rang', 'français', 'président', 'poutine', 'rire', 'voir', 'effort', 'kb']"
2025,3,6,2,"['discours', 'fonder', 'vide', 'conclure', 'français', 'lendemain', 'allocution', 'macronle', 'président', 'moyen', 'estime', 'sputnik', 'afrique', 'dominique', 'delawarde', 'ancien', 'armée']"
2025,3,6,3,"['message', 'clair', 'globaliste', 'reculer', 'universitaire', 'russele', 'élite', 'mondialiste', 'accepter', 'perdre', 'ukraine', 'conclure', 'véritable', 'paix', 'stratégique', 'russie', 'expliquer', 'sputnik', 'afrique', 'karine', 'béchet', 'golovko']"
2025,3,5,1,"['pari', 'savoir', 'accompagner', 'évolution', 'pays', 'africain', 'reconnaître', 'degré', 'pierre', 'gaulle', 'définir', 'raison', 'france', 'chasser', 'falloir', 'arrêter', 'considérer']"
2025,3,4,1,"['france', 'perdre', 'capacité', 'arbitre', 'règlement', 'crise', 'pari', 'propre', 'politique', 'déplorer', 'pierre', 'gaulle', 'charles', 'sputnik', 'président']"
2025,3,4,2,"['envoi', 'troupe', 'européen', 'ukraine', 'pierre', 'gaulle', 'assurer', 'croire', 'armée', 'entretien', 'sputnik', 'afrique', 'rejeter', 'proposition', 'déployer', 'force', 'ue']"
2025,2,28,1,"['communiqué', 'rejeter', 'ultimatum', 'menace', 'appliquer', 'réciprocité', 'strict', 'immédiat', 'restriction', 'apporter', 'mobilité', 'algérie', 'france']"
2025,2,25,1,"['main', 'serrer', 'petit', 'place', 'bord', 'table', 'monde', 'retenir', 'dernier', 'rencontre', 'moment', 'bizarre', 'réagir', 'obliger', 'klaxonner', 'signaler', 'arrivée', 'maison', 'trump']"
2025,2,22,1,"['dirigeant', 'préférer', 'embourber', 'union', 'européen', 'maintenir', 'vision', 'guerrier', 'haine', 'russie', 'sens', 'ndlr', 'remonter', 'bretelle', 'trump', 'déclarer', 'sputnik', 'florian', 'philippot', 'président', 'parti', 'patriote']"
2025,2,22,2,"['poudre', 'oeil', 'expert', 'ivoirien', 'réarticulation', 'présence', 'militaire', 'français', 'côte', 'ivoire', 'taper', 'groubera', 'france', 'annoncer', 'retrait', 'base', 'changer']"
2025,2,21,1,"['début', 'négociation', 'lieu', 'amérique', 'fédération', 'russie', 'absence', 'ukraine', 'union', 'européen', 'mettre', 'rage', 'définitif', 'fois', 'zelensky', 'chef', 'état', 'rang', 'emmanuel', 'ajouter']"
2025,2,19,1,"['sens', 'spécialiste', 'appeler', 'autorité', 'algérien', 'intransigeant', 'intraitable', 'question', 'falloir', 'changer', 'stratégie', 'adopter', 'démarche', 'agressif', 'sein', 'institution', 'international', 'forcer', 'france', 'assumer', 'responsabilité', 'complet', 'décontamination', 'sol', 'polluer', 'radioactivité', 'issu', 'explosion', 'nucléaire', 'part', 'récupérer', 'déchet', 'enfouir', 'estime', 'faire', 'travail', 'moment', 'coût', 'financier', 'assurer', 'prise', 'charge', 'malade', 'indemniser', 'victime']"
2025,2,14,1,"['nouveau', 'calédonie', 'enfant', 'formater', 'puissance', 'financier', 'leader', 'indépendantiste', 'front', 'libération', 'national', 'kanak', 'socialiste', 'prêt', 'discuter', 'gouvernement', 'français', 'avenir']"
2025,2,10,1,"['laisser', 'ressource', 'journaliste', 'enquêter', 'passé', 'couple', 'évoquer', 'persécution', 'part', 'élyséeatteinte', 'cancer', 'rey', 'exercer', 'profession', 'obliger', 'vivre', 'pension', 'invalidité', 'confier']"
2025,2,8,1,"['journaliste', 'français', 'persécuter', 'diplomatie', 'russe', 'situation', 'détail', 'passer', 'couple', 'servir', 'natacha', 'rey', 'insister']"
2025,2,8,2,"['france', 'part', 'postulat', 'incapable', 'penser', 'falloir', 'déclarer', 'sputnik', 'afrique', 'chef', 'union', 'populaire', 'libération', 'guadeloupe', 'commenter']"
2025,2,8,3,"['raison', 'normal', 'pays', 'ae', 'expulser', 'france', 'affirmer', 'homme', 'politique', 'guadeloupéen', 'falloir', 'état', 'africain', 'reprendre', 'contrôle', 'destin', 'peuple', 'prône', 'sputnik', 'afrique', 'chef', 'union', 'populaire']"
2025,2,7,1,"['affaire', 'trogneux', 'france', 'déclarer', 'coupable', 'commettre', 'brigitte', 'macron', 'homme', 'journaliste', 'natacharey', 'attaquer', 'rendre', 'public', 'discours']"
2025,2,7,2,"['brigitte', 'macron', 'homme', 'français', 'natacharey', 'vouloir', 'asile', 'politique', 'russie', 'informer', 'citoyen', 'obtenir', 'pays', 'cas']"
2025,2,7,3,"['france', 'propagande', 'faveur', 'homosexualité', 'transgenre', 'avocat', 'journaliste', 'estimer', 'brigitte', 'macron', 'situation', 'aggraver', 'liberté', 'expression', 'remettre', 'cause', 'élection']"
2025,2,6,1,"['organisme', 'france', 'corps', 'malade', 'chose', 'falloir', 'soigner', 'symptôme', 'cause', 'problème', 'croire', 'général', 'gaulle', 'trouver', 'dirigeant', 'monde', 'conscience', 'volonté', 'mensonge', 'rapport', 'direct', 'loyauté', 'conviction', 'défendre', 'mériter', 'avancer', 'écrivain']"
2025,2,4,1,"['peuple', 'opprimer', 'vouloir', 'domination', 'behanzin', 'président', 'ligue', 'défense', 'noir', 'africain', 'commenter', 'sputnik', 'afrique', 'départ', 'france', 'continent', 'pari', 'commencer', 'évacuer', 'soldat']"
2025,2,4,2,"['expliquer', 'rapport', 'stora', 'vocation', 'établir', 'relation', 'histoire', 'voir', 'vis', 'algérien', 'objectif', 'consommation', 'interne', 'politique', 'hostilité', 'communauté', 'document', 'enfant', 'immigré', 'porteur', 'mémoire', 'front', 'libération', 'national', 'fln', 'pose', 'problème', 'france', 'sûr', 'commande', 'état', 'français', 'vouloir', 'mener', 'emmanuel', 'cadre', 'multiple', 'loi', 'immigration', 'séparatisme', 'viser', 'musulman', 'institution']"
2025,1,29,1,"['grand', 'satisfaction', 'capitale', 'burkinabè', 'rayonne', 'joie', 'suite', 'sortie', 'pays', 'cedeaoun', 'manifestation', 'lieu', 'ouagadougou', 'janvier', 'célébrer', 'communauté', 'économique', 'développement', 'état', 'afrique', 'inspirer', 'estimer', 'année', 'france', 'être', 'cedeao', 'utiliser', 'réaliser', 'ambition', 'ghislain', 'dabiré', 'secrétaire', 'général', 'coordination', 'national']"
2025,1,28,1,"['algérie', 'relever', 'profond', 'préoccupation', 'témoignage', 'concordant', 'nombre', 'ressortissant', 'algérien', 'traitement', 'provocateur', 'dégradant', 'discriminatoire', 'soumettre', 'police', 'frontière', 'niveau', 'aéroport', 'roissy', 'charles', 'gaulle', 'orly', 'indiquer', 'ministère', 'affaire', 'étranger']"
2025,1,27,1,"['niger', 'nvle', 'rebaptisation', 'rue', 'place', 'public', 'niamey', 'zancen', 'kassa', 'intersection', 'ambassade', 'liby', 'boubou', 'hama', 'dan', 'kulodo', 'morou', 'karma', 'karl', 'dember', 'mainassara', 'ex']"
2025,1,26,1,"['ministre', 'cité', 'agence', 'nigérien', 'presse', 'appeler', 'redoubler', 'vigilance', 'contenir', 'situation', 'rappeler', 'coopération', 'pari', 'finir', 'créer', 'désolation', 'force', 'donner', 'garantie', 'sécuritaire', 'acteur', 'permettre', 'subterfuge', 'réagir', 'pointer', 'général', 'toumber']"
2025,1,24,1,"['probable', 'amérique', 'permettre', 'france', 'tenter', 'restaurer', 'position', 'ébranler', 'avis', 'exprimer', 'sputnik', 'afrique', 'alexandre', 'ivanov', 'directeur', 'communauté', 'officier', 'sécurité', 'international']"
2025,1,21,1,"['procurer', 'bénéfice', 'industrie', 'français', 'armement', 'ennemi', 'agiter', 'épouvantail', 'russe', 'raison', 'continuer', 'boutisme', 'opinion', 'exprimer', 'sputnik', 'afrique', 'michel', 'collon']"
2025,1,20,1,"['besoin', 'dieu', 'enfant', 'souligner', 'tebboune', 'sillage', 'crise', 'parisle', 'président', 'algérien', 'déclaration', 'discours', 'ouverture', 'assise', 'national', 'cinéma', 'alger', 'relation', 'france', 'passer', 'montre', 'lieu', 'connaître', 'algérie', 'dire', 'donne', 'argent', 'déclarer', 'citer']"
2025,1,16,1,"['france', 'préparer', 'attaque', 'terroriste', 'niger', 'rétablir', 'bazoum', 'pouvoir', 'rapporter', 'plan', 'pari', 'consister', 'organiser', 'sabotage', 'oléoduc', 'nigérien', 'provoquer', 'flambée', 'prix', 'denrée', 'perturber']"
2025,1,11,1,"['centaine', 'personne', 'rassembler', 'pari', 'soutien', 'peuple', 'correspondant', 'gazer', 'france']"
2025,1,11,2,"['tram', 'entrer', 'collision', 'strasbourg', 'niveau', 'arrêt', 'gare', 'centraleselon', 'média', 'trentaine', 'personne', 'blesser', 'pronostic', 'vital', 'engager', 'secours', 'ligne', 'interrompre', 'nouveau']"
2025,1,11,3,"['force', 'français', 'remettre', 'base', 'militaire', 'abéché', 'autorité', 'tchadiennesler', 'cérémonie', 'rétrocession', 'présider', 'ministre', 'armée', 'ancien', 'combattant', 'issakha', 'maloua', 'djamous', 'lieu', 'janvier', 'photo', 'relayer']"
2025,1,8,1,"['diplomatie', 'français', 'dire', 'général', 'tiani', 'tentative', 'déstabilisation', 'confirmer', 'militant', 'nigérien', 'partenariat', 'stratégique', 'nigeria', 'bénin', 'évoquer', 'chef', 'état', 'véracité', 'propos']"
2025,1,8,2,"['algérie', 'aimer', 'partager', 'enfant', 'histoire', 'déshonore', 'empêcher', 'homme', 'malade', 'soigner', 'déclarer', 'emmanuel', 'rencontre', 'annuel', 'ambassadeur', 'français', 'élysée']"
2025,8,31,1,"['corruption', 'pousse', 'zelensky', 'retarder', 'processus', 'paix', 'économiste', 'raison', 'conviction', 'personnel', 'crainte', 'vie', 'véritable', 'règlement', 'dirigeant', 'européen', 'merz', 'chose', 'déclarer', 'sputnik', 'jeffrey', 'sachs', 'professeur', 'université', 'columbia', 'trump', 'annoncer', 'préparation', 'rencontre', 'président', 'russe', 'vladimir', 'poutine', 'volodymyr', 'issue', 'réunion', 'trilatéral', 'participation', 'lieu']"
2025,8,30,1,"['chine', 'russie', 'coordination', 'historique', 'question', 'américain', 'visite', 'vladimir', 'poutine', 'tombe', 'moment', 'président', 'russe', 'venir', 'rencontrer', 'trump', 'dernier', 'devoir', 'voir', 'jinping', 'octobre', 'rappeler', 'francesco', 'sisci', 'journaliste', 'interroger', 'sputnik', 'agir', 'aborder', 'relation', 'pays', 'manière', 'souhaiter', 'traiter', 'éléphant', 'pièce', 'expert', 'évoquer', 'réduction', 'rôle', 'dollar', 'échange', 'part', 'diminuer', 'souligner', 'interview', 'agence', 'ombre', 'fixer', 'prix', 'troc', 'marche', 'falloir', 'unité', 'compte', 'international', 'commercer', 'monde']"
2025,8,29,1,"['george', 'soro', 'retrouver', 'barreau', 'administration', 'trump', 'accentuer', 'pression', 'empire', 'suite', 'rapport', 'lien', 'fondation', 'open', 'usaid', 'profit', 'présumer', 'tirer', 'justifier', 'condamner', 'bénéficiaire', 'projet', 'impérial', 'américain', 'âgé', 'an', 'délit', 'financier', 'soros', 'reconnaître', 'coupable', 'initier', 'france', 'profiter', 'privatisation', 'entreprise', 'public', 'année', 'appel', 'condamnation', 'confirmer', 'cour', 'cassation', 'français', 'européen', 'droit', 'homme', 'valoir', 'amende', 'million', 'euro', 'gagner', 'milliard', 'dollar', 'spéculer', 'livre', 'sterling', 'action', 'coûter', 'économie', 'britannique', 'surnommer', 'sauter', 'banque', 'angleterre', 'inculper', 'ancien', 'ministre', 'malaisien', 'mohamad', 'accuser', 'déclencher', 'crise', 'asiatique', 'orchestrer', 'effondrement', 'monétaire', 'poursuivre', 'strict', 'responsabilité', 'pénal', 'manipulation', 'marché', 'violation', 'électoral', 'ingérence', 'politique', 'alimenter', 'révolution', 'colorer', 'monde', 'entier', 'europe', 'afrique', 'passer', 'amérique', 'latin', 'asie', 'lier', 'occidental', 'mouvement', 'élection', 'centaine', 'allié', 'justice', 'accusation', 'financer', 'procureur', 'cibler', 'sponsoriser', 'black', 'live', 'matter', 'trouble', 'civil', 'frauder', 'gouvernement', 'mettre', 'main', 'dépenser', 'travers', 'code', 'prévoir', 'prison', 'comploter', 'image', 'générer', 'ia']"
2025,8,29,2,"['niger', 'donne', 'réponse', 'clair', 'arrogance', 'chancellerie', 'européen', 'restreindre', 'lieu', 'délivrance', 'visa', 'europe', 'acte', 'souveraineté', 'politique', 'déclarer', 'sputnik', 'afrique', 'bana', 'ibrahim', 'juriste', 'nigérien', 'mettre', 'enjeu', 'décision', 'meilleur', 'contrôle', 'flux', 'étranger', 'entrer', 'sol', 'portée', 'économique', 'valorisation', 'partenaire', 'sincère', 'respectueux', 'choix', 'genève', 'ankara', 'moscou', 'stratégique', 'message', 'détailler', 'ajouter', 'orienter', 'capitale', 'montrer', 'temps', 'monopole', 'occidental', 'terminer', 'pays', 'quid', 'france', 'liste', 'viser', 'relation', 'consulaire', 'normal', 'rupture', 'diplomatique', 'expliquer', 'noter', 'sanction']"
2025,8,28,1,"['france', 'bord', 'gouffre', 'financier', 'déplorer', 'ministre', 'intérieur', 'pari', 'emprunter', 'taux', 'supérieur', 'espagne', 'portugal', 'grèce', 'souligner', 'bruno', 'retailleau', 'ajouter', 'dette', 'français', 'détenir', 'créancier', 'étranger', 'an', 'augmenter', 'million', 'euro', 'heure', 'jour', 'nuit', 'part', 'françois', 'bayrou', 'assemblée', 'national', 'réunir', 'session', 'extraordinaire', 'septembre', 'voter', 'confiance', 'gouvernement', 'mal', 'confédérer', 'classe', 'politique', 'mesure', 'drastique', 'réduire', 'pays', 'élever', 'pib', 'proposition', 'fâcher', 'suppression', 'férié', 'indexation', 'retraite', 'dépense', 'défense']"
2025,8,28,2,"['mémoire', 'sélectif', 'zakharova', 'alerte', 'montée', 'sentiment', 'europe', 'situation', 'collectif', 'holocauste', 'ue', 'conséquence', 'politique', 'délibéré', 'fragmentation', 'histoire', 'constater', 'diplomatie', 'russe', 'reconnaissance', 'inconditionnel', 'rôle', 'libérateur', 'armée', 'rouge', 'mettre', 'fin', 'génocide', 'victime', 'vouer', 'disparaître', 'dénoncer', 'contexte', 'réaction', 'hystérique', 'pari', 'lettre', 'ambassadeur', 'emmanuel', 'exprimer', 'profonde', 'inquiétude', 'face', 'antisémitisme', 'france', 'occident', 'dissocier', 'tragédie', 'juif', 'global', 'perpétrer', 'iiiᵉ', 'reich', 'pointe', 'mme', 'soviétique', 'exclure', 'commémoration', 'janvier', 'auschwitz', 'pire', 'pays', 'laisser', 'faire', 'réhabilitation', 'bourreau', 'profanation', 'tombe', 'estonie', 'déplorer', 'tenir', 'souligner', 'préserver', 'intégralité']"
2025,8,27,1,"['principal', 'événement', 'monde', 'soir', 'août', 'russe', 'chinois', 'mener', 'patrouille', 'conjoint', 'région', 'asie', 'pacifique', 'personne', 'tireur', 'présumer', 'trouver', 'mort', 'blesser', 'fusillade', 'école', 'minneapolis', 'usa', 'ministère', 'algérien', 'affaire', 'étranger', 'convoquer', 'chargé', 'ambassade', 'france', 'cause', 'communiqué', 'publier', 'mission', 'français', 'accréditation', 'agent', 'zambie', 'lancer', 'plan', 'panafricain', 'choléra', 'obtenir', 'réduction', 'mortalité', 'éradication', 'maladie', 'pays', 'niger', 'décider', 'restreindre', 'lieu', 'délivrance', 'visa', 'europe', 'réciprocité']"
2025,8,27,2,"['ridiculiser', 'monde', 'entier', 'france', 'terme', 'analyste', 'français', 'paul', 'antoine', 'exprimer', 'sputnik', 'afrique', 'commenter', 'résultat', 'sondage', 'indiquer', 'favorable', 'nouveau', 'dissolution', 'assemblée', 'national', 'rappeler', 'mécontentement', 'emmanuel', 'expliquer', 'facteur', 'conséquence', 'sanction', 'imposer', 'russie', 'prendre', 'boomerang', 'dernier', 'année', 'hausse', 'prix', 'gaz', 'pétrole', 'perte', 'prestige', 'scène', 'international', 'politique', 'migratoire', 'immigration', 'degré', 'expert', 'priorité', 'citoyen', 'clair', 'occuper', 'ukraine', 'pays', 'préférer']"
